-0.43668798,-0.15152056,-0.15600848,0.01497547,-3.09414847,0.03493746
-0.47491743,-0.11999169,-0.15599993,0.01514527,-3.09409679,0.03505141
-0.44618433,-0.15291065,-0.15601049,0.01494975,-3.09387161,0.03507545
-0.39652999,-0.1325787,-0.15600014,0.01492943,-3.09376811,0.03508136
-0.43990774,-0.13579024,-0.15600526,0.01518554,-3.09419604,0.03496836
-0.44811242,-0.171915,-0.15599896,0.01482482,-3.09389293,0.03505739
-0.43883693,-0.15807585,-0.15598565,0.01506942,-3.09385615,0.03507153
-0.45330313,-0.1160043,-0.15600783,0.01515204,-3.09398416,0.03489962
-0.43380971,-0.12299227,-0.15598333,0.01495171,-3.09399496,0.03503042
-0.42741522,-0.12701632,-0.15600057,0.0150008,-3.09372819,0.03497899
-0.45996363,-0.16081698,-0.15602529,0.01500825,-3.09410326,0.03506333
-0.40402594,-0.16047908,-0.15599575,0.0148288,-3.09383798,0.03480589
-0.44717808,-0.12989399,-0.15600789,0.01520846,-3.09428834,0.03495201
-0.43068976,-0.11907162,-0.15600818,0.01511686,-3.09389724,0.03494079
-0.3984018,-0.14940532,-0.15597478,0.01478477,-3.09370259,0.03495267
-0.42040037,-0.10987607,-0.15602243,0.01499923,-3.0940805,0.03500686
-0.42217129,-0.12899855,-0.1560097,0.01483083,-3.094212,0.03499223
-0.45299017,-0.13792206,-0.15599985,0.01515601,-3.09396614,0.03494277
-0.45210616,-0.09867339,-0.15600118,0.01505232,-3.09393191,0.03495811
-0.4210112,-0.13788011,-0.15600104,0.01501488,-3.09385885,0.03485
-0.45590381,-0.13949217,-0.15600841,0.01497306,-3.0941312,0.03511669
-0.46458147,-0.14411183,-0.15601192,0.01502648,-3.09417316,0.03494776
-0.42219496,-0.13068982,-0.15600204,0.01493239,-3.09389995,0.03522322
-0.47182361,-0.13964074,-0.1559839,0.01528951,-3.0940093,0.0348887
-0.43548684,-0.11117487,-0.15599904,0.01511629,-3.09387263,0.03495047
-0.43669756,-0.18180466,-0.15600034,0.01474259,-3.09410471,0.03495904
-0.4220062,-0.1688818,-0.15600827,0.01490249,-3.09390978,0.03500773
-0.44250542,-0.15118689,-0.1559889,0.01516766,-3.09405525,0.03484767
-0.409698,-0.12387689,-0.15597496,0.01495039,-3.09384311,0.03494182
-0.45642429,-0.10256214,-0.15600148,0.01495535,-3.09407916,0.03505041
-0.44091707,-0.17730361,-0.15599211,0.01490816,-3.09376365,0.03520431
-0.39652634,-0.15829669,-0.15598713,0.01499835,-3.09384483,0.03496475
-0.43489474,-0.12726988,-0.15600648,0.01516462,-3.09406068,0.03500552
-0.44048584,-0.15179439,-0.15599805,0.01505109,-3.0940404,0.03499885
-0.44890738,-0.14788709,-0.15598398,0.01490337,-3.09417007,0.03506724
-0.44942995,-0.10649033,-0.15597751,0.01504735,-3.09395204,0.03495221
-0.4007271,-0.13471528,-0.15598694,0.01511203,-3.09362531,0.03493779
-0.4061331,-0.11956614,-0.15599288,0.01493345,-3.09392503,0.03510279
-0.41293116,-0.1537948,-0.15597364,0.01499053,-3.09398943,0.03494167
-0.40878679,-0.16878554,-0.15599559,0.01492428,-3.09394197,0.03500493
-0.41503868,-0.10049466,-0.15595811,0.01508277,-3.09379577,0.03502487
-0.45709719,-0.17301332,-0.15601867,0.01466069,-3.09400629,0.03499167
-0.46551763,-0.11645961,-0.15600517,0.01507182,-3.09408393,0.03509804
-0.4401084,-0.09849108,-0.15599723,0.01511652,-3.09378151,0.03501447
-0.46180918,-0.16400005,-0.15600249,0.01469477,-3.09399241,0.03506528
-0.4284415,-0.0986844,-0.15601789,0.01491128,-3.09377789,0.03503585
-0.46671342,-0.10879881,-0.15599804,0.01504654,-3.09397866,0.03487423
-0.41311619,-0.1122962,-0.15596914,0.01488602,-3.09358185,0.03482374
-0.45059901,-0.09938129,-0.15599582,0.01487679,-3.09409845,0.03518183
-0.43389282,-0.14361101,-0.1559731,0.01493039,-3.0940365,0.0350383
-0.45160581,-0.11666248,-0.15600676,0.01507072,-3.09409322,0.03507795
-0.43303503,-0.10908912,-0.15599929,0.01509695,-3.09376876,0.03513521
-0.46878434,-0.12610404,-0.15600341,0.01508047,-3.09420358,0.03502688
-0.41451489,-0.13519323,-0.1559868,0.01510354,-3.09377548,0.0348584
-0.42239158,-0.12076748,-0.15602554,0.01502248,-3.09403155,0.03494166
-0.45299942,-0.11809653,-0.15600264,0.0151893,-3.0941207,0.03495937
-0.44708364,-0.1135717,-0.15599678,0.01504052,-3.09384976,0.03497174
-0.41352147,-0.1136831,-0.15600863,0.01480802,-3.09378717,0.03488347
-0.40119568,-0.16818852,-0.15600246,0.01490447,-3.09383414,0.03508299
-0.42257519,-0.14719373,-0.15601864,0.01517695,-3.09418136,0.03485639
-0.4352307,-0.1296546,-0.15598019,0.01506841,-3.09404085,0.03501476
-0.43099563,-0.11659194,-0.15599669,0.01498965,-3.09387985,0.03503782
-0.42386122,-0.15890856,-0.15600273,0.01517291,-3.09407413,0.03498115
-0.46190447,-0.13478631,-0.15601777,0.01525961,-3.09401236,0.03493577
-0.41368888,-0.14327554,-0.15600235,0.01508073,-3.09399619,0.03502595
-0.43731404,-0.11738049,-0.15599161,0.01510289,-3.09415719,0.03504384
-0.45253015,-0.17191198,-0.15597694,0.01496766,-3.09392873,0.03502791
-0.47167562,-0.1620709,-0.15601319,0.01493646,-3.09427564,0.035008
-0.43025436,-0.13069716,-0.15602454,0.01501651,-3.0940668,0.03497298
-0.44881618,-0.12478113,-0.15600739,0.01489198,-3.09412229,0.03496485
-0.4527313,-0.11407863,-0.156004,0.01490069,-3.09396556,0.03504465
-0.44701007,-0.09745944,-0.15599385,0.01489775,-3.09390555,0.03513124
-0.47179878,-0.16050191,-0.15601598,0.01508906,-3.09393722,0.03493868
-0.41810198,-0.09867993,-0.15600739,0.01488186,-3.09379724,0.03496199
-0.42910204,-0.10690754,-0.1559979,0.0149208,-3.09409981,0.03497523
-0.41861114,-0.17200381,-0.15598788,0.01507797,-3.09397833,0.03506316
-0.39600344,-0.15439599,-0.15599617,0.01495733,-3.09377297,0.03514491
-0.44341048,-0.17838811,-0.15600574,0.01503567,-3.09393076,0.03500319
-0.43970586,-0.1542774,-0.15597143,0.01509205,-3.09392086,0.03512902
