-0.43109423,-0.15929129,-0.1560002,0.01471074,-3.09398815,0.0349126
-0.41843417,-0.1159735,-0.1558919,0.01495888,-3.09372965,0.03515569
-0.44058664,-0.10878535,-0.1560026,0.01508497,-3.09429625,0.03496831
-0.43599238,-0.17400259,-0.15599632,0.01475016,-3.09406923,0.0350703
-0.44940027,-0.1473898,-0.1560004,0.0151834,-3.09386938,0.03509475
-0.4087003,-0.16529345,-0.15599716,0.01474467,-3.09391857,0.03491579
-0.46651591,-0.16758543,-0.15598358,0.01504377,-3.09404467,0.03482346
-0.44610677,-0.11448659,-0.15599197,0.01500527,-3.09380556,0.03479854
-0.43033923,-0.15280667,-0.15598443,0.01493461,-3.09390085,0.03504286
-0.43043973,-0.13918793,-0.15598728,0.01519698,-3.09376764,0.03502432
-0.429419,-0.15831344,-0.15600859,0.01474477,-3.09396265,0.03512789
-0.46002786,-0.1442687,-0.15598372,0.01484866,-3.09408823,0.03499615
-0.44941744,-0.11102053,-0.15598858,0.01508641,-3.09373907,0.03490423
-0.47072004,-0.11558458,-0.15587345,0.0148574,-3.09392151,0.03499296
-0.44240582,-0.11851421,-0.15601254,0.01499026,-3.09371646,0.03498176
-0.42998966,-0.12490888,-0.15598468,0.01489613,-3.09396324,0.0350739
-0.41611557,-0.11035729,-0.15599652,0.01503781,-3.09387114,0.03491767
-0.46200272,-0.13691936,-0.15600482,0.01510702,-3.09410519,0.03495459
-0.46841671,-0.15141402,-0.15598887,0.01491893,-3.09405438,0.0349203
-0.43288307,-0.13289077,-0.1560033,0.01511578,-3.09385393,0.03497867
-0.46592304,-0.11939593,-0.15599481,0.01512232,-3.09398098,0.03497978
-0.39320836,-0.1458151,-0.15599951,0.01519885,-3.0939028,0.03492423
-0.44671503,-0.17380517,-0.15600853,0.0151187,-3.09397591,0.03490066
-0.43318552,-0.13819983,-0.15601501,0.01518389,-3.09377803,0.03498879
-0.46460187,-0.16802165,-0.15600776,0.015038,-3.09399327,0.03491413
-0.42470111,-0.16047997,-0.15602194,0.01511514,-3.09403035,0.03514301
-0.47751415,-0.15348544,-0.15598277,0.01492093,-3.09409629,0.03500999
-0.40642506,-0.16362186,-0.15598645,0.01513683,-3.09369304,0.03514719
-0.39961681,-0.13107622,-0.15598338,0.01497246,-3.093842,0.03507424
-0.39622504,-0.13960236,-0.15599383,0.01467911,-3.09379722,0.03502142
-0.44198934,-0.16218014,-0.15598041,0.01486968,-3.09417989,0.03482696
-0.46361283,-0.11717817,-0.15600427,0.01496829,-3.09391123,0.03489966
-0.395813,-0.12788459,-0.15601038,0.01499152,-3.09377588,0.03511138
-0.45218645,-0.11380329,-0.15599984,0.01504774,-3.09412009,0.03500263
-0.4657082,-0.16761163,-0.15600146,0.01462622,-3.09404178,0.03498932
-0.44940575,-0.17787663,-0.15599389,0.01482032,-3.09386028,0.03500927
-0.44748854,-0.11066985,-0.15600634,0.01498021,-3.09390939,0.03483103
-0.46102146,-0.10359598,-0.15598638,0.0149703,-3.09395589,0.03501903
-0.40149312,-0.13347941,-0.15600789,0.01501296,-3.09383584,0.03486897
-0.4364151,-0.13316253,-0.15598956,0.01493132,-3.09399299,0.03501642
-0.39771011,-0.16171676,-0.1559995,0.01511807,-3.09382947,0.03503584
-0.43940422,-0.17709721,-0.15600096,0.0151107,-3.09404166,0.03487613
-0.4705403,-0.14548836,-0.15599629,0.01490179,-3.09397011,0.03496379
-0.45178916,-0.16322304,-0.15600821,0.01481815,-3.09388246,0.03478827
-0.40910744,-0.10577544,-0.15600477,0.01517974,-3.09388687,0.03495415
-0.43878959,-0.15242884,-0.15598241,0.01498398,-3.09406589,0.03499388
-0.44336417,-0.12350692,-0.15600956,0.01515759,-3.09421399,0.03487357
